Date,Open,High,Low,Close_,AdjClose__,Volume
"Aug 07, 2001","5,526.40","5,546.60","5,448.20","5,536.80","5,536.80","1,097,056,000"
"Aug 06, 2001","5,547.60","5,561.20","5,516.00","5,526.40","5,526.40","769,706,000"
"Aug 03, 2001","5,584.50","5,590.20","5,511.10","5,547.60","5,547.60","1,103,563,000"
"Aug 02, 2001","5,546.90","5,644.20","5,533.80","5,584.50","5,584.50","1,658,767,000"
"Aug 01, 2001","5,529.10","5,549.00","5,499.50","5,546.90","5,546.90","1,041,087,000"
"Jul 31, 2001","5,446.70","5,531.80","5,408.80","5,529.10","5,529.10","1,231,672,000"
"Jul 30, 2001","5,403.10","5,456.90","5,376.10","5,446.70","5,446.70","895,832,000"
"Jul 27, 2001","5,286.10","5,403.10","5,286.10","5,403.10","5,403.10","1,185,116,000"
"Jul 26, 2001","5,275.70","5,322.70","5,269.50","5,286.10","5,286.10","1,359,113,000"
"Jul 25, 2001","5,320.20","5,350.10","5,260.50","5,275.70","5,275.70","1,445,452,000"
"Jul 24, 2001","5,405.30","5,412.80","5,313.00","5,320.20","5,320.20","1,410,634,000"
"Jul 23, 2001","5,387.10","5,446.80","5,365.80","5,405.30","5,405.30","1,097,461,000"
"Jul 20, 2001","5,437.40","5,437.40","5,350.40","5,387.10","5,387.10","1,087,292,000"
"Jul 19, 2001","5,404.60","5,437.40","5,322.20","5,437.40","5,437.40","1,371,401,000"
"Jul 18, 2001","5,427.80","5,431.90","5,379.00","5,404.60","5,404.60","1,346,006,000"
"Jul 17, 2001","5,517.10","5,517.10","5,408.40","5,427.80","5,427.80","1,231,432,000"
"Jul 16, 2001","5,537.00","5,537.00","5,503.60","5,517.10","5,517.10","719,890,000"
"Jul 13, 2001","5,481.60","5,544.10","5,439.60","5,537.00","5,537.00","1,054,388,000"
"Jul 12, 2001","5,391.90","5,497.60","5,391.90","5,481.60","5,481.60","1,444,934,000"
"Jul 11, 2001","5,467.90","5,468.50","5,380.40","5,391.90","5,391.90","1,385,919,000"
"Jul 10, 2001","5,468.90","5,509.40","5,461.20","5,467.90","5,467.90","1,171,634,000"
"Jul 09, 2001","5,479.20","5,487.90","5,420.50","5,468.90","5,468.90","1,231,941,000"
"Jul 06, 2001","5,549.60","5,549.60","5,443.90","5,479.20","5,479.20","1,418,545,000"
"Jul 05, 2001","5,600.50","5,601.30","5,509.70","5,549.60","5,549.60","1,786,448,000"
"Jul 04, 2001","5,639.90","5,644.00","5,587.80","5,600.50","5,600.50","863,714,000"
"Jul 03, 2001","5,716.70","5,726.10","5,630.30","5,639.90","5,639.90","1,280,903,000"
"Jul 02, 2001","5,642.50","5,723.40","5,614.60","5,716.70","5,716.70","1,198,422,000"
"Jun 29, 2001","5,638.40","5,656.40","5,604.80","5,642.50","5,642.50","1,530,012,000"
"Jun 28, 2001","5,607.90","5,645.00","5,519.60","5,638.40","5,638.40","1,757,764,000"
"Jun 27, 2001","5,555.70","5,608.30","5,555.70","5,607.90","5,607.90","1,225,190,000"
"Jun 26, 2001","5,661.90","5,666.30","5,537.30","5,555.70","5,555.70","1,293,699,000"
"Jun 25, 2001","5,665.70","5,704.50","5,638.40","5,661.90","5,661.90","1,004,434,000"
"Jun 22, 2001","5,641.40","5,695.10","5,632.40","5,665.70","5,665.70","1,273,118,000"
"Jun 21, 2001","5,699.60","5,710.90","5,641.40","5,641.40","5,641.40","1,132,273,000"
"Jun 20, 2001","5,680.40","5,711.90","5,622.50","5,699.60","5,699.60","1,449,088,000"
"Jun 19, 2001","5,671.60","5,743.60","5,667.20","5,680.40","5,680.40","1,125,389,000"
"Jun 18, 2001","5,723.00","5,723.00","5,671.60","5,671.60","5,671.60","1,069,945,000"
"Jun 15, 2001","5,752.50","5,756.20","5,657.70","5,723.00","5,723.00","1,474,240,000"
"Jun 14, 2001","5,820.20","5,820.20","5,734.60","5,752.60","5,752.60","1,199,613,000"
"Jun 13, 2001","5,804.00","5,862.10","5,804.00","5,820.20","5,820.20","1,092,746,000"
"Jun 12, 2001","5,860.50","5,879.50","5,783.40","5,804.00","5,804.00","1,462,589,000"
"Jun 11, 2001","5,950.60","5,950.60","5,858.30","5,860.50","5,860.50","1,048,606,000"
"Jun 08, 2001","5,948.30","5,981.80","5,934.80","5,950.60","5,950.60","1,284,527,000"
"Jun 07, 2001","5,901.50","5,948.30","5,887.40","5,948.30","5,948.30","1,063,132,000"
"Jun 06, 2001","5,922.50","5,959.70","5,891.90","5,901.50","5,901.50","1,404,442,000"
"Jun 05, 2001","5,856.50","5,923.90","5,842.20","5,922.60","5,922.60","1,268,595,000"
"Jun 04, 2001","5,809.60","5,861.80","5,809.10","5,856.50","5,856.50","1,083,733,000"
"Jun 01, 2001","5,796.10","5,833.40","5,766.60","5,809.60","5,809.60","1,185,659,000"
"May 31, 2001","5,796.90","5,829.80","5,733.80","5,796.20","5,796.20","1,368,030,000"
"May 30, 2001","5,863.90","5,863.90","5,788.90","5,796.90","5,796.90","1,362,278,000"
"May 29, 2001","5,889.80","5,906.60","5,840.80","5,863.90","5,863.90","1,013,593,000"
"May 28, 2001",,,,,,
"May 25, 2001","5,915.90","5,929.80","5,859.80","5,889.80","5,889.80","901,015,000"
"May 24, 2001","5,897.40","5,950.00","5,889.30","5,915.90","5,915.90","886,102,000"
"May 23, 2001","5,976.60","5,976.60","5,897.40","5,897.50","5,897.50","1,066,536,000"
"May 22, 2001","5,941.60","5,993.70","5,936.80","5,976.60","5,976.60","1,524,011,000"
"May 21, 2001","5,915.00","5,978.30","5,897.80","5,941.60","5,941.60","912,076,000"
"May 18, 2001","5,904.50","5,942.20","5,888.90","5,915.00","5,915.00","1,052,413,000"
"May 17, 2001","5,884.00","5,968.40","5,884.00","5,904.60","5,904.60","1,503,363,000"
"May 16, 2001","5,842.90","5,884.70","5,767.70","5,884.00","5,884.00","1,299,735,000"
"May 15, 2001","5,690.50","5,858.20","5,690.50","5,842.90","5,842.90","1,101,073,000"
"May 14, 2001","5,896.80","5,896.80","5,690.50","5,690.50","5,690.50","970,099,000"
"May 11, 2001","5,964.00","5,977.50","5,890.40","5,896.80","5,896.80","1,202,303,000"
"May 10, 2001","5,893.70","5,987.50","5,874.50","5,964.00","5,964.00","1,458,985,000"
"May 09, 2001","5,886.40","5,905.30","5,826.80","5,893.70","5,893.70","1,122,031,000"
"May 08, 2001","5,870.30","5,893.70","5,842.60","5,886.40","5,886.40","1,242,573,000"
"May 07, 2001",,,,,,
"May 04, 2001","5,765.80","5,871.70","5,753.90","5,870.30","5,870.30","1,302,944,000"
"May 03, 2001","5,904.20","5,904.20","5,755.70","5,765.80","5,765.80","1,833,419,000"
"May 02, 2001","5,928.00","5,963.80","5,896.40","5,904.20","5,904.20","1,807,251,000"
"May 01, 2001","5,966.90","5,966.90","5,917.00","5,928.00","5,928.00","820,044,000"
"Apr 30, 2001","5,951.40","5,995.40","5,948.00","5,967.00","5,967.00","915,480,000"
"Apr 27, 2001","5,868.30","5,976.90","5,837.60","5,951.40","5,951.40","1,156,833,000"
"Apr 26, 2001","5,827.50","5,868.30","5,777.60","5,868.30","5,868.30","1,207,724,000"
"Apr 25, 2001","5,840.30","5,840.30","5,788.20","5,827.50","5,827.50","1,211,397,000"
"Apr 24, 2001","5,871.30","5,910.60","5,824.30","5,840.30","5,840.30","1,147,118,000"
"Apr 23, 2001","5,879.80","5,889.10","5,834.50","5,871.30","5,871.30","1,044,823,000"
"Apr 20, 2001","5,871.60","5,897.70","5,819.70","5,879.80","5,879.80","1,199,470,000"
"Apr 19, 2001","5,890.20","5,943.40","5,844.70","5,871.60","5,871.60","1,832,588,000"
"Apr 18, 2001","5,761.10","5,902.60","5,760.70","5,890.20","5,890.20","1,421,486,000"
"Apr 17, 2001","5,766.60","5,774.50","5,654.90","5,761.10","5,761.10","1,044,552,000"
"Apr 16, 2001",,,,,,
"Apr 13, 2001",,,,,,
"Apr 12, 2001","5,788.10","5,796.00","5,735.20","5,766.60","5,766.60","859,679,000"
"Apr 11, 2001","5,803.00","5,841.30","5,766.80","5,788.10","5,788.10","1,508,439,000"
"Apr 10, 2001","5,663.30","5,808.30","5,663.00","5,803.00","5,803.00","1,475,426,000"
"Apr 09, 2001","5,601.50","5,679.70","5,570.10","5,663.30","5,663.30","1,008,424,000"
"Apr 06, 2001","5,621.80","5,685.60","5,543.10","5,601.50","5,601.50","1,039,958,000"
"Apr 05, 2001","5,535.70","5,658.90","5,528.70","5,621.80","5,621.80","1,326,086,000"
"Apr 04, 2001","5,463.10","5,537.30","5,354.30","5,535.70","5,535.70","1,444,764,000"
"Apr 03, 2001","5,618.50","5,618.50","5,459.60","5,463.10","5,463.10","1,230,633,000"
"Apr 02, 2001","5,633.70","5,653.80","5,558.80","5,618.50","5,618.50","931,435,000"
"Mar 30, 2001","5,588.40","5,664.80","5,574.10","5,633.70","5,633.70","1,167,826,000"
"Mar 29, 2001","5,614.00","5,614.00","5,519.90","5,588.40","5,588.40","1,370,187,000"
"Mar 28, 2001","5,728.10","5,728.20","5,592.20","5,614.00","5,614.00","1,148,622,000"
"Mar 27, 2001","5,576.60","5,728.10","5,546.10","5,728.10","5,728.10","1,251,084,000"
"Mar 26, 2001","5,402.30","5,580.70","5,402.30","5,576.60","5,576.60","1,114,984,000"
"Mar 23, 2001","5,314.80","5,438.00","5,314.80","5,402.30","5,402.30","1,279,995,000"
"Mar 22, 2001","5,540.70","5,540.70","5,279.60","5,314.80","5,314.80","1,669,369,000"
"Mar 21, 2001","5,646.80","5,646.80","5,496.00","5,540.70","5,540.70","1,329,908,000"
"Mar 20, 2001","5,551.60","5,646.80","5,551.60","5,646.80","5,646.80","1,205,264,000"
"Mar 19, 2001","5,562.80","5,609.20","5,536.40","5,551.60","5,551.60","1,047,462,000"
"Mar 16, 2001","5,729.20","5,729.20","5,556.20","5,562.80","5,562.80","1,357,290,000"
"Mar 15, 2001","5,625.90","5,729.20","5,594.80","5,729.20","5,729.20","1,396,920,000"
"Mar 14, 2001","5,720.70","5,742.10","5,471.10","5,626.00","5,626.00","1,689,747,000"
"Mar 13, 2001","5,826.50","5,826.50","5,720.70","5,720.70","5,720.70","1,264,301,000"
"Mar 12, 2001","5,917.30","5,917.30","5,786.30","5,826.50","5,826.50","954,407,000"
"Mar 09, 2001","6,003.20","6,003.20","5,908.90","5,917.30","5,917.30","854,593,000"
"Mar 08, 2001","6,001.80","6,050.40","5,982.00","6,003.20","6,003.20","1,306,219,000"
"Mar 07, 2001","6,012.00","6,035.30","5,969.60","6,001.80","6,001.80","1,301,027,000"
"Mar 06, 2001","5,931.30","6,027.60","5,928.00","6,012.00","6,012.00","1,448,596,000"
"Mar 05, 2001","5,858.60","5,931.30","5,856.90","5,931.30","5,931.30","948,674,000"
"Mar 02, 2001","5,908.60","5,924.10","5,829.50","5,858.60","5,858.60","1,269,277,000"
"Mar 01, 2001","5,917.90","5,949.20","5,868.10","5,908.60","5,908.60","1,356,359,000"
"Feb 28, 2001","5,941.20","5,997.00","5,901.70","5,917.90","5,917.90","1,202,259,000"
"Feb 27, 2001","5,916.70","5,975.30","5,906.90","5,941.20","5,941.20","1,106,443,000"
"Feb 26, 2001","5,943.70","6,003.50","5,913.80","5,916.80","5,916.80","985,885,000"
"Feb 23, 2001","6,003.10","6,023.40","5,904.70","5,943.70","5,943.70","1,073,539,000"
"Feb 22, 2001","5,972.40","6,011.30","5,937.10","6,003.10","6,003.10","1,270,788,000"
"Feb 21, 2001","5,980.10","5,998.90","5,921.70","5,972.40","5,972.40","1,311,299,000"
"Feb 20, 2001","6,094.00","6,134.00","5,974.80","5,980.10","5,980.10","1,048,942,000"
"Feb 19, 2001","6,088.30","6,102.20","6,065.20","6,094.00","6,094.00","875,082,000"
"Feb 16, 2001","6,197.90","6,197.90","6,082.80","6,088.30","6,088.30","1,125,269,000"
"Feb 15, 2001","6,176.20","6,212.70","6,155.50","6,197.90","6,197.90","1,153,271,000"
"Feb 14, 2001","6,228.50","6,228.50","6,131.60","6,176.20","6,176.20","1,588,897,000"
"Feb 13, 2001","6,241.40","6,263.30","6,209.00","6,228.50","6,228.50","1,172,373,000"
"Feb 12, 2001","6,164.30","6,241.40","6,155.50","6,241.40","6,241.40","986,581,000"
"Feb 09, 2001","6,206.10","6,213.60","6,153.10","6,164.30","6,164.30","1,567,588,000"
"Feb 08, 2001","6,225.60","6,265.50","6,202.90","6,206.10","6,206.10","1,084,611,000"
"Feb 07, 2001","6,293.40","6,293.40","6,197.30","6,225.70","6,225.70","1,856,200,000"
"Feb 06, 2001","6,269.20","6,306.70","6,262.60","6,293.40","6,293.40","1,315,786,000"
"Feb 05, 2001","6,256.40","6,281.30","6,237.10","6,269.20","6,269.20","959,106,000"
"Feb 02, 2001","6,251.80","6,290.60","6,251.80","6,256.40","6,256.40","1,065,183,000"
"Feb 01, 2001","6,297.50","6,309.90","6,233.40","6,251.80","6,251.80","1,227,940,000"
"Jan 31, 2001","6,334.50","6,360.30","6,264.90","6,297.50","6,297.50","1,631,544,000"
"Jan 30, 2001","6,317.00","6,337.40","6,300.20","6,334.50","6,334.50","1,124,787,000"
"Jan 29, 2001","6,294.30","6,335.10","6,269.40","6,317.00","6,317.00","934,173,000"
"Jan 26, 2001","6,255.60","6,295.00","6,223.80","6,294.30","6,294.30","1,240,417,000"
"Jan 25, 2001","6,264.40","6,296.90","6,229.30","6,255.60","6,255.60","1,302,157,000"
"Jan 24, 2001","6,214.70","6,309.20","6,214.70","6,264.40","6,264.40","1,183,691,000"
"Jan 23, 2001","6,232.00","6,232.30","6,187.90","6,214.70","6,214.70","853,052,000"
"Jan 22, 2001","6,209.30","6,252.30","6,162.90","6,232.00","6,232.00","1,183,097,000"
"Jan 19, 2001","6,209.90","6,276.40","6,186.40","6,209.30","6,209.30","1,598,592,000"
"Jan 18, 2001","6,197.40","6,220.60","6,174.80","6,209.90","6,209.90","1,167,056,000"
"Jan 17, 2001","6,083.30","6,205.50","6,083.30","6,197.40","6,197.40","1,488,431,000"
"Jan 16, 2001","6,170.30","6,173.80","6,076.70","6,083.30","6,083.30","1,239,263,000"
"Jan 15, 2001","6,165.50","6,193.40","6,148.80","6,170.30","6,170.30","736,727,000"
"Jan 12, 2001","6,114.90","6,178.50","6,109.80","6,165.50","6,165.50","1,501,605,000"
"Jan 11, 2001","6,059.90","6,114.90","6,052.10","6,114.90","6,114.90","1,505,214,000"
"Jan 10, 2001","6,088.10","6,119.90","6,040.40","6,059.90","6,059.90","1,621,626,000"
"Jan 09, 2001","6,149.60","6,195.90","6,066.40","6,088.10","6,088.10","1,321,566,000"
"Jan 08, 2001","6,198.10","6,212.40","6,137.70","6,149.60","6,149.60","1,449,404,000"
"Jan 05, 2001","6,185.60","6,239.60","6,155.00","6,198.10","6,198.10","1,293,875,000"
"Jan 04, 2001","6,039.90","6,195.30","6,039.90","6,185.60","6,185.60","1,640,397,000"
"Jan 03, 2001","6,174.70","6,174.70","6,029.30","6,039.90","6,039.90","1,147,114,000"
"Jan 02, 2001","6,222.50","6,276.20","6,169.80","6,174.70","6,174.70","709,054,000"
"Jan 01, 2001",,,,,,
"Dec 29, 2000","6,223.20","6,255.90","6,170.50","6,222.50","6,222.50","377,041,000"
"Dec 28, 2000","6,218.20","6,226.40","6,173.70","6,223.20","6,223.20","315,669,000"
"Dec 27, 2000","6,097.50","6,218.20","6,097.50","6,218.20","6,218.20","357,446,000"
"Dec 26, 2000",,,,,,
"Dec 25, 2000",,,,,,
"Dec 22, 2000","6,115.50","6,159.20","6,097.50","6,097.50","6,097.50","293,611,000"
"Dec 21, 2000","6,176.70","6,179.30","6,083.70","6,115.50","6,115.50","996,754,000"
"Dec 20, 2000","6,295.00","6,295.00","6,138.40","6,176.70","6,176.70","892,233,000"
"Dec 19, 2000","6,246.50","6,307.30","6,198.60","6,295.00","6,295.00","818,249,000"
"Dec 18, 2000","6,175.80","6,260.40","6,175.60","6,246.50","6,246.50","652,869,000"
"Dec 15, 2000","6,263.80","6,269.70","6,175.00","6,175.80","6,175.80","1,201,185,000"
"Dec 14, 2000","6,403.00","6,403.00","6,235.70","6,263.80","6,263.80","1,173,849,000"
"Dec 13, 2000","6,390.40","6,421.50","6,366.60","6,403.00","6,403.00","1,024,556,000"
"Dec 12, 2000","6,370.30","6,393.60","6,333.20","6,390.40","6,390.40","933,824,000"
"Dec 11, 2000","6,288.30","6,370.60","6,288.30","6,370.40","6,370.40","1,032,602,000"
"Dec 08, 2000","6,231.40","6,343.10","6,222.30","6,288.30","6,288.30","1,062,085,000"
"Dec 07, 2000","6,273.30","6,273.30","6,147.60","6,231.40","6,231.40","986,830,000"
"Dec 06, 2000","6,299.00","6,365.60","6,258.80","6,273.30","6,273.30","1,338,563,000"
"Dec 05, 2000","6,158.70","6,318.10","6,158.70","6,299.00","6,299.00","998,308,000"
"Dec 04, 2000","6,170.40","6,170.80","6,113.90","6,158.70","6,158.70","660,403,000"
"Dec 01, 2000","6,142.20","6,189.90","6,130.50","6,170.40","6,170.40","1,068,234,000"
"Nov 30, 2000","6,164.90","6,164.90","6,070.00","6,142.20","6,142.20","968,847,000"
"Nov 29, 2000","6,249.80","6,249.80","6,154.70","6,164.90","6,164.90","964,798,000"
"Nov 28, 2000","6,374.70","6,374.70","6,241.50","6,249.80","6,249.80","835,284,000"
"Nov 27, 2000","6,327.60","6,397.50","6,323.30","6,374.70","6,374.70","607,018,000"
"Nov 24, 2000","6,287.30","6,359.30","6,237.20","6,327.60","6,327.60","868,355,000"
"Nov 23, 2000","6,221.40","6,287.30","6,217.50","6,287.30","6,287.30","710,169,000"
"Nov 22, 2000","6,377.70","6,377.70","6,216.10","6,221.40","6,221.40","1,159,582,000"
"Nov 21, 2000","6,345.00","6,393.70","6,333.30","6,382.20","6,382.20","818,389,000"
"Nov 20, 2000","6,440.10","6,452.80","6,335.10","6,345.00","6,345.00","852,977,000"
"Nov 17, 2000","6,430.40","6,483.30","6,403.40","6,440.10","6,440.10","738,209,000"
"Nov 16, 2000","6,432.30","6,480.00","6,414.90","6,430.40","6,430.40","1,005,376,000"
"Nov 15, 2000","6,412.90","6,459.30","6,371.70","6,432.30","6,432.30","928,302,000"
"Nov 14, 2000","6,274.80","6,421.70","6,274.80","6,412.90","6,412.90","1,149,117,000"
"Nov 13, 2000","6,400.20","6,400.20","6,269.30","6,274.80","6,274.80","689,530,000"
"Nov 10, 2000","6,442.20","6,442.20","6,338.50","6,400.20","6,400.20","910,633,000"
"Nov 09, 2000","6,477.40","6,498.50","6,412.40","6,442.20","6,442.20","900,750,000"
"Nov 08, 2000","6,466.90","6,514.70","6,454.90","6,477.40","6,477.40","945,278,000"
"Nov 07, 2000","6,431.00","6,466.90","6,406.50","6,466.90","6,466.90","978,289,000"
"Nov 06, 2000","6,385.40","6,431.00","6,385.40","6,431.00","6,431.00","1,006,440,000"
"Nov 03, 2000","6,392.00","6,431.70","6,382.10","6,385.40","6,385.40","1,232,361,000"
"Nov 02, 2000","6,457.60","6,485.70","6,382.70","6,392.00","6,392.00","1,245,662,000"
"Nov 01, 2000","6,438.40","6,508.60","6,396.30","6,457.60","6,457.60","1,095,676,000"
"Oct 31, 2000","6,388.40","6,475.80","6,388.40","6,438.40","6,438.40","986,645,000"
"Oct 30, 2000","6,366.50","6,394.90","6,307.90","6,388.40","6,388.40","614,124,000"
"Oct 27, 2000","6,302.30","6,407.90","6,302.30","6,366.60","6,366.60","796,202,000"
"Oct 26, 2000","6,367.80","6,389.00","6,282.70","6,302.30","6,302.30","868,544,000"
"Oct 25, 2000","6,438.40","6,438.40","6,330.00","6,367.80","6,367.80","963,996,000"
"Oct 24, 2000","6,315.90","6,452.80","6,299.40","6,438.40","6,438.40","1,113,057,000"
"Oct 23, 2000","6,276.30","6,326.70","6,271.50","6,315.90","6,315.90","731,498,000"
"Oct 20, 2000","6,218.90","6,294.50","6,210.30","6,276.30","6,276.30","1,054,243,000"
"Oct 19, 2000","6,148.20","6,246.10","6,148.20","6,218.90","6,218.90","922,598,000"
"Oct 18, 2000","6,203.20","6,203.20","6,017.20","6,148.20","6,148.20","997,211,000"
"Oct 17, 2000","6,285.70","6,290.00","6,196.10","6,203.30","6,203.30","1,033,527,000"
"Oct 16, 2000","6,209.60","6,292.00","6,209.60","6,285.70","6,285.70","957,111,000"
"Oct 13, 2000","6,131.90","6,209.60","6,050.70","6,209.60","6,209.60","1,102,152,000"
"Oct 12, 2000","6,117.60","6,211.80","6,068.30","6,131.90","6,131.90","972,282,000"
"Oct 11, 2000","6,247.70","6,247.70","6,098.10","6,117.60","6,117.60","1,182,103,000"
"Oct 10, 2000","6,264.80","6,299.70","6,240.40","6,247.70","6,247.70","1,187,386,000"
"Oct 09, 2000","6,391.20","6,391.20","6,253.60","6,264.80","6,264.80","673,410,000"
"Oct 06, 2000","6,382.00","6,412.50","6,342.20","6,391.20","6,391.20","998,179,000"
"Oct 05, 2000","6,334.90","6,393.10","6,330.90","6,382.00","6,382.00","907,715,000"
"Oct 04, 2000","6,345.00","6,354.20","6,283.80","6,334.90","6,334.90","936,017,000"
"Oct 03, 2000","6,284.50","6,364.60","6,284.50","6,345.00","6,345.00","858,136,000"
"Oct 02, 2000","6,294.20","6,358.20","6,284.50","6,284.50","6,284.50","857,794,000"
"Sep 29, 2000","6,264.10","6,325.70","6,240.30","6,294.20","6,294.20","816,115,000"
"Sep 28, 2000","6,269.30","6,290.60","6,210.80","6,264.10","6,264.10","995,853,000"
"Sep 27, 2000","6,213.20","6,312.50","6,200.70","6,269.30","6,269.30","1,098,135,000"
"Sep 26, 2000","6,257.10","6,257.60","6,192.70","6,213.20","6,213.20","853,537,000"
"Sep 25, 2000","6,205.90","6,310.00","6,205.90","6,257.10","6,257.10","988,136,000"
"Sep 22, 2000","6,199.20","6,205.90","6,075.10","6,205.90","6,205.90","1,176,641,000"
"Sep 21, 2000","6,279.90","6,281.10","6,150.50","6,199.20","6,199.20","1,400,661,000"
"Sep 20, 2000","6,403.50","6,425.40","6,259.70","6,279.90","6,279.90","948,538,000"
"Sep 19, 2000","6,410.20","6,413.40","6,360.60","6,403.50","6,403.50","935,475,000"
"Sep 18, 2000","6,417.30","6,464.30","6,371.40","6,410.20","6,410.20","788,776,000"
"Sep 15, 2000","6,555.50","6,559.20","6,417.30","6,417.30","6,417.30","1,124,449,000"
"Sep 14, 2000","6,478.20","6,580.60","6,460.70","6,555.50","6,555.50","1,073,628,000"
"Sep 13, 2000","6,555.50","6,559.80","6,454.10","6,478.20","6,478.20","1,013,759,000"
"Sep 12, 2000","6,582.00","6,582.00","6,528.50","6,555.50","6,555.50","869,437,000"
"Sep 11, 2000","6,600.70","6,604.10","6,392.10","6,582.00","6,582.00","964,384,000"
"Sep 08, 2000","6,689.20","6,704.20","6,561.10","6,600.70","6,600.70","924,099,000"
"Sep 07, 2000","6,694.70","6,709.10","6,668.50","6,689.20","6,689.20","997,218,000"
"Sep 06, 2000","6,752.50","6,766.00","6,688.40","6,694.70","6,694.70","876,857,000"
"Sep 05, 2000","6,798.10","6,809.50","6,737.60","6,752.50","6,752.50","882,282,000"
"Sep 04, 2000","6,795.00","6,828.70","6,783.00","6,798.10","6,798.10","787,014,000"
"Sep 01, 2000","6,672.70","6,838.60","6,672.70","6,795.00","6,795.00","1,315,938,000"
"Aug 31, 2000","6,615.10","6,675.70","6,585.20","6,672.70","6,672.70","1,410,547,000"
"Aug 30, 2000","6,586.30","6,624.90","6,586.10","6,615.10","6,615.10","932,981,000"
"Aug 29, 2000","6,563.70","6,601.10","6,560.20","6,586.30","6,586.30","717,816,000"
"Aug 28, 2000",,,,,,
"Aug 25, 2000","6,557.00","6,619.10","6,538.30","6,563.70","6,563.70","864,787,000"
"Aug 24, 2000","6,566.20","6,605.50","6,546.70","6,557.00","6,557.00","1,066,864,000"
"Aug 23, 2000","6,584.80","6,590.70","6,535.20","6,566.20","6,566.20","982,635,000"
"Aug 22, 2000","6,542.20","6,605.20","6,520.30","6,584.80","6,584.80","1,119,516,000"
"Aug 21, 2000","6,543.70","6,555.50","6,491.40","6,542.20","6,542.20","605,220,000"
"Aug 18, 2000","6,518.20","6,552.00","6,510.80","6,543.70","6,543.70","804,673,000"
"Aug 17, 2000","6,532.00","6,537.40","6,482.00","6,518.20","6,518.20","899,928,000"
"Aug 16, 2000","6,475.50","6,553.50","6,457.00","6,532.10","6,532.10","929,615,000"
"Aug 15, 2000","6,419.90","6,482.80","6,419.90","6,475.50","6,475.50","826,280,000"
"Aug 14, 2000","6,384.50","6,451.20","6,365.50","6,419.90","6,419.90","626,670,000"
"Aug 11, 2000","6,387.30","6,394.60","6,348.40","6,384.50","6,384.50","893,911,000"
"Aug 10, 2000","6,414.00","6,414.00","6,369.40","6,387.30","6,387.30","675,430,000"
"Aug 09, 2000","6,358.10","6,463.10","6,358.10","6,414.00","6,414.00","815,315,000"
"Aug 08, 2000","6,387.80","6,420.00","6,350.30","6,358.10","6,358.10","806,944,000"
"Aug 07, 2000","6,363.50","6,400.60","6,355.10","6,387.80","6,387.80","654,157,000"
"Aug 04, 2000","6,317.10","6,415.00","6,317.10","6,363.50","6,363.50","726,236,000"
"Aug 03, 2000","6,391.30","6,399.90","6,296.40","6,317.10","6,317.10","994,239,000"
"Aug 02, 2000","6,379.10","6,424.70","6,378.40","6,391.30","6,391.30","1,028,551,000"
"Aug 01, 2000","6,365.30","6,403.10","6,331.50","6,379.40","6,379.40","653,743,000"
"Jul 31, 2000","6,335.70","6,365.30","6,274.90","6,365.30","6,365.30","717,274,000"
"Jul 28, 2000","6,352.10","6,390.30","6,332.60","6,335.70","6,335.70","947,097,000"
"Jul 27, 2000","6,387.10","6,456.30","6,352.10","6,352.10","6,352.10","1,037,890,000"
"Jul 26, 2000","6,390.70","6,425.60","6,378.90","6,387.10","6,387.10","773,683,000"
"Jul 25, 2000","6,381.30","6,402.10","6,354.50","6,390.70","6,390.70","701,497,000"
"Jul 24, 2000","6,378.40","6,422.60","6,333.00","6,381.30","6,381.30","571,732,000"
"Jul 21, 2000","6,469.00","6,469.00","6,365.50","6,378.40","6,378.40","698,153,000"
"Jul 20, 2000","6,465.40","6,491.10","6,440.70","6,469.00","6,469.00","752,146,000"
"Jul 19, 2000","6,450.50","6,493.40","6,420.40","6,465.50","6,465.50","746,628,000"
"Jul 18, 2000","6,525.50","6,531.40","6,444.60","6,450.50","6,450.50","776,029,000"
"Jul 17, 2000","6,475.40","6,525.70","6,473.70","6,525.50","6,525.50","767,081,000"
"Jul 14, 2000","6,475.70","6,503.20","6,452.20","6,475.40","6,475.40","826,063,000"
"Jul 13, 2000","6,518.50","6,530.70","6,460.30","6,475.70","6,475.70","1,048,434,000"
"Jul 12, 2000","6,475.80","6,545.10","6,466.80","6,518.50","6,518.50","965,464,000"
"Jul 11, 2000","6,466.20","6,510.10","6,450.50","6,475.80","6,475.80","800,588,000"
"Jul 10, 2000","6,497.50","6,515.20","6,463.30","6,466.20","6,466.20","610,792,000"
"Jul 07, 2000","6,419.60","6,502.60","6,390.20","6,497.50","6,497.50","793,281,000"
"Jul 06, 2000","6,382.50","6,438.40","6,341.40","6,419.60","6,419.60","829,021,000"
"Jul 05, 2000","6,417.00","6,446.00","6,345.50","6,382.50","6,382.50","921,487,000"
"Jul 04, 2000","6,470.40","6,470.40","6,405.20","6,417.00","6,417.00","661,401,000"
"Jul 03, 2000","6,312.70","6,470.40","6,309.30","6,470.40","6,470.40","742,606,000"
"Jun 30, 2000","6,239.00","6,323.20","6,239.00","6,312.70","6,312.70","925,225,000"
"Jun 29, 2000","6,313.50","6,321.00","6,221.00","6,239.00","6,239.00","1,070,826,000"
"Jun 28, 2000","6,375.30","6,394.40","6,310.80","6,313.50","6,313.50","811,699,000"
